name,start_lon,start_lat,end_lon,end_lat
East River - Roosevelt Island,-73.970512642251,40.7329604969135,-73.9245917546621,40.7970790838439
Bering Sea Coast - Nome,-165.368244356413,64.4909050216246,-165.502180278547,64.5070103417252
Shonan Coast Kamakura,139.550632653672,35.2991180311173,139.482862641792,35.3071966541242
Glacier Bay,-135.890392684461,58.4642052358105,-135.92850389729,58.3847907774969
Shannon River - Limerick,-8.62461766708519,52.6679550238699,-8.66098146518648,52.6560836961861
Kaanapali Beach,-156.685152654754,20.9820470911603,-156.699502932126,20.915950224523
Iceland Westfjords,-23.0916156106309,66.0969097926655,-23.1634646184231,66.0466515053367
Chesapeake Bay - Kiptopeke,-75.9712390516949,37.1177685901775,-75.9940433019942,37.1791459469644
Rio Negro - Barcelos,-62.8955591735451,-0.988853530761745,-62.9556936691972,-0.922480532799719
Nunivak Island,-166.181661031043,60.3917899748202,-166.188533544832,60.3775876045601
Goa Palolem,74.0160727586966,15.0125056166742,74.0374395407352,14.9849950119586
Uzbekistan - Amu Darya River,60.5944084253878,41.493154698397,60.550283762994,41.5367204425669
Gulfport Coast,-89.0985604041933,30.3613474685608,-89.1850916005343,30.3303449252567
Caspian Sea - Turkmenbashi,53.0487677866577,40.0033991185023,52.9224462974146,39.983654806077
Long Island Sound - New Haven,-72.9291510855624,41.2798832928868,-72.9060734966465,41.3077401277398
Charleston Harbor Entrance,-79.9398964227675,32.7617349411146,-79.9740097531976,32.7956481021683
Fort Myers Beach,-81.9694011785703,26.4576546534443,-81.8916168179604,26.3966707227763
Orinoco River - Tucupita,-62.0441484312073,9.0444993182821,-62.1064696357923,9.08753290184995
Bahamas - Eleuthera North,-76.544531,25.408399,-76.61548,25.461595
Valencia Playa de la Malvarrosa,-0.316772601029387,39.5181823663289,-0.322825098968356,39.4559509325695
Samoa - Upolu South,-171.426950986704,-14.024809899761,-171.437786910434,-14.0485692756254
Hudson River - Catskill,-73.8512589086654,42.2041516080362,-73.8746879329455,42.2250900645938
Tapuaeharuru Bay - Taupō,176.10532241736,-38.7156314139904,176.063657795337,-38.6876138058087
Malta Blue Grotto,14.5081299399857,35.8081415808772,14.4173041565923,35.8276221233648
Brahmaputra River - Guwahati,91.7723933452784,26.201085328965,91.6998609909452,26.1767326565609
River Lea - Tottenham Marshes,-0.0398220098542729,51.6132158553833,-0.0589557130161754,51.5810762132761
Savannah River - Savannah,-81.0942685491492,32.0840575206142,-81.1375341473198,32.1295704597353
Fajardo Coast East,-65.6307471958645,18.3726457540133,-65.6291705901142,18.261314537633
Nicaragua - San Juan del Sur,-85.855274,11.215274,-85.914731,11.274724
Ipanema,-43.1902707968472,-22.9876942892418,-43.2443137461866,-23.0025038444766
Mississippi Delta Southwest Pass,-89.3489385769995,29.2750891496789,-89.4088387824089,29.348158315822
Chesapeake Bay - Hoopers Island,-76.178166146555,38.251360289881,-76.2400187706544,38.3263888824457
Santorini Perissa,25.4793731412889,36.3572157072942,25.4577330821008,36.340000534238
Phuket Patong,98.2959233518303,7.91806978129128,98.2894437623029,7.88162804419651
Fiji - Nadi Coast,177.40958708212,-17.7715521173984,177.336005302741,-17.8462086839338
Russian River Mouth,-123.007841182083,38.4661818923767,-123.130296882321,38.4485691654676
Haifa Bat Galim,35.004222,32.861326,34.955795,32.78867
Barrow Arctic Coast,-156.676701122487,71.3328565664895,-156.843047194876,71.2750286690209
Lake Garda South Shore,10.6715435084775,45.4521489135588,10.6133614315158,45.4674866932966
Lake Tai - Suzhou Shore,120.469778839748,31.187216209035,120.33008328248,31.4394213193819
Yukon River - Galena,-156.807122690979,64.7354572361271,-156.968314378026,64.7322572171631
Costa Brava South,2.79055055455703,41.6713029434583,2.7774693493341,41.6485478725682
Praia de Pipa,-35.0350179286923,-6.23347609501947,-35.0657099504993,-6.22105434553076
Chesapeake Bay - Annapolis,-76.4576988114497,38.9503705884268,-76.5026825380674,39.0052538699331
Dalmatian Coast Split,16.5195942293898,43.500162994067,16.4149933980736,43.502004065849
Danube River - Linz,14.3279432367919,48.3137287179491,14.2428177819083,48.3086644771517
Gulf of Mexico - Campeche,-90.46822604465,19.8927667434469,-90.5858397465359,19.819165989758
Cannes La Croisette,7.04332724901859,43.5422678869807,7.01235700754862,43.550369606643
Ross Sea Coast,166.604111984249,-77.8279335542409,166.683145892821,-77.8602316034794
Lake Geneva Montreux Shore,6.92337552575231,46.4237849000036,6.886181949708,46.4423543150376
Martha's Vineyard South Beach,-70.4692304433696,41.3464104398067,-70.5305559144228,41.3494517748526
Costa Rica - Tamarindo,-85.8514634049703,10.2951197774127,-85.8403214179999,10.3201358090001
Delaware River - Philadelphia,-75.1298979087504,39.9002993715662,-75.1355208745776,39.959587410861
Lake Van East Shore,43.3158629960595,38.547607750884,43.3176201728805,38.4562370797296
Seward Coastline,-149.419677996857,60.1229167208486,-149.436703087834,60.0339028268652
Newquay Fistral,-5.05798801465538,50.4342457031482,-5.12066065460446,50.4135971242875
Cuba - Havana Coast,-82.2205603188539,23.2011696328592,-82.395658,23.165644
Dalmatian Coast Zadar,15.2612603836912,44.0877017202312,15.2060069347645,44.1291974489937
Nigeria - Port Harcourt Coast,7.05031617103252,4.74155846562298,7.02480965124032,4.73195436311423
Lake Malawi - Nkhata Bay,34.3066786301855,-11.6232519497493,34.3024916072918,-11.5970705157489
Poipu Beach,-159.443810440176,21.8679870625842,-159.479320055101,21.8814853135283
La Baule,-2.34428619488316,47.2596744645935,-2.42160197500677,47.2729234181189
Rhine River - Basel,7.59647186912639,47.5554258434106,7.58992277336041,47.6074561992972
Geirangerfjord Inner,7.17300311152622,62.1181488384319,7.21776134773087,62.09265247005
Antarctic Peninsula - Paradise Bay,-62.8588146537987,-64.8227925519477,-62.8773919176341,-64.8932510894378
Lake Constance North Shore,9.39683375101665,47.6670345364155,9.35051261759664,47.659868205505
Clearwater Beach,-82.8317845139474,27.9724124318673,-82.8281920635578,28.0168218841508
Missouri River - Bismarck,-100.798024277174,46.7360501844339,-100.834885942041,46.8261099669454
Chesapeake Bay - Crisfield,-75.8731104883351,37.967827586661,-75.852805333959,38.0010668137618
Santorini Caldera Rim,25.4210411832128,36.433014258627,25.4331152135326,36.4051482755985
Rio Madeira - Porto Velho,-63.9176113093893,-8.77923005850212,-63.9204227923029,-8.69663642384333
Senegal - Dakar Coast,-17.1265973413198,14.9083778128818,-17.4697959391696,14.7626166394785
Bodrum Peninsula,27.4383167815741,37.0311627914593,27.395888282917,37.0289904176078
Norwegian Fjords - Geiranger,6.99806264432356,62.1669973093929,6.87274994365338,62.0861780228369
Mirissa,80.4827214109715,5.93548161356223,80.4544113399667,5.94373484652097
Thames River - Parliament to Tower Bridge,-0.0751691774421516,51.5065612495238,-0.122027226001913,51.5012442895946
Chesapeake Bay - Havre de Grace,-76.0765866831605,39.544698115563,-76.1234447317207,39.6027284137244
Thames River - Kew Gardens Reach,-0.288680651800675,51.4871332990023,-0.319333625233719,51.4694406713856
Sharm El Sheikh,34.3921167771241,27.9520064000189,34.3499445334203,27.909183464147
Chesapeake Bay - Point Lookout,-76.3199800781036,38.0388427494208,-76.3303864697214,38.09928829051
Chesapeake Bay - Eastern Bay,-76.2114597662661,38.8057649479608,-76.2272743576552,38.8217081787438
Potomac River - Colonial Beach,-76.954667464804,38.2325488496199,-76.9611494948548,38.2588612733519
Glenelg Beach,138.505846704747,-34.9756427602334,138.515744552309,-35.0346654765233
Nile River - Khartoum,32.4877031816746,15.5747554291752,32.5328040534134,15.7115327177038
Dominican Republic - Punta Cana,-68.4183463977781,18.4415791165231,-68.3256455583766,18.5773253827485
Great Lakes - Lake Superior South,-92.1192889098546,46.7621637711234,-91.9882425673814,46.6846422681792
Mississippi River - Baton Rouge,-91.196070826245,30.431131557778,-91.1990505276492,30.5186683706787
Pensacola Beach,-87.0483352999116,30.3445163279828,-87.2101517609393,30.3178231804807
South Beach,-80.2016031998887,25.7452589710788,-80.2787627865178,25.6240642159201
Lake Tanganyika - Bujumbura,29.348378663498,-3.3926401220765,29.3341016018275,-3.35821535237328
Cape Town Clifton 4th,18.4782494738009,-33.8996490966792,18.3774314536966,-33.9184250147949
Chesapeake Bay - Kent Island West,-76.3736667110318,38.8595742507029,-76.362108392387,38.9424745829538
Estonia - Pärnu Bay,24.5736548637913,58.3346951459117,24.4770752192598,58.3770337223514
Matagorda Bay Entrance,-96.4003329661987,28.7297242635229,-96.4084550279491,28.6332560418714
Great Lakes - Lake Ontario North,-76.4526127607617,44.2285131669652,-76.543204987978,44.2113865228882
San Juan Old City Coast,-66.084991297165,18.465377666269,-66.1390342465044,18.4755998433318
Gambia River - Banjul,-16.483964830818,13.4183787393941,-16.5907133226932,13.4886596363101
Puerto Plata Coast,-70.6234129473176,19.7685502836944,-70.6912009242346,19.8011783840388
Railay Beach,98.8368867097051,8.00951343500687,98.799546702259,8.04561756785733
Baltic Sea Stockholm Archipelago,18.1149236760556,59.3310497091051,18.0114454854861,59.3237457776677
Lagos Meia Praia,-8.62023845292169,37.120985814349,-8.66865843643344,37.1005891669139
Costa Dorada Tarragona,1.31618158081104,41.1302987337457,1.25475360777723,41.109927868618
Hudson River - Albany,-73.7594171334875,42.6157967793809,-73.7419234620251,42.6560143323065
River Wandle - Wandsworth,-0.195047685007541,51.4627842099864,-0.192265488374305,51.4430134056481
Vanuatu - Port Vila,168.30724641406,-17.7689898182944,168.309662532188,-17.7204560825339
Pearl River - Guangzhou,113.314849975467,23.1108457718692,113.209089895553,23.1202393643851
Cape Verde Sal Coast,-22.8933016052414,16.7988001601237,-22.8922033697283,16.7241383061081
Fort Lauderdale Beach,-80.087894335383,26.1679746975854,-80.1050756198551,26.0672788648178
Bournemouth Beach,-1.76738155452471,50.7227828590467,-1.93607052934095,50.6999108394043
Yangtze River - Chongqing,106.586107418556,29.5747477906747,106.482229210384,29.5566052927099
Great Lakes - Lake Huron North,-82.3183032795202,43.0258449468268,-82.4207662123717,43.0094001582398
Aleutian Islands - Adak,-176.611032616756,51.9039929660883,-176.629736787807,51.8549146525918
San Juan Bay Entrance,-66.0806764518601,18.438319291847,-66.1381556580939,18.4558030821573
Shetland Islands - Mainland,-1.14726897334616,60.1902503033176,-1.14726897334616,60.1307964593731
Ocean City,-75.070616,38.378765,-75.109369,38.301233
Golden Gate North,-122.477574027971,37.8602703409996,-122.477466644943,37.8258107980163
Hamptons Montauk,-71.9304303530638,41.0347340745672,-72.0031384250796,41.009044612844
Chesapeake Bay - Chesapeake Bay Bridge-Tunnel North,-75.9795173069405,37.089241681246,-76.0776068219264,37.0334025201738
Chesapeake Bay - Cape Charles North,-76.0266877424911,37.2668302281893,-76.0146608433606,37.2933020180904
Lake Issyk-Kul North,77.1239755385816,42.6431107786409,76.9097952082897,42.5979985425045
Palm Beach Coast,-80.0251045503123,26.80824174757,-80.0213559064275,26.5631811709956
Senegal - Saint-Louis Coast,-16.5181748670516,15.9205087793672,-16.5115854539729,16.0514237110832
Zambezi River - Tete,33.6151883672939,-16.1758827174044,33.5718080645257,-16.1324219317223
Jamaica - Montego Bay,-77.9372124084536,18.4436396272088,-77.9291837678661,18.5030019461674
Malta Gozo South,14.2625908919909,36.0113655058662,14.2115133070268,36.0266332340221
Jeju Island South Coast,126.623247331532,33.2383663742241,126.472569419132,33.2251380895284
Diani Beach,39.600192107346,-4.27063483211348,39.5711620819493,-4.33780329592032
Athens Riviera Glyfada,23.7694718057925,37.8256495760198,23.7315766829029,37.8725785842381
French Riviera Antibes,7.12650028521216,43.5949272753583,7.13284564595463,43.5681258983867
Rarotonga Muri Beach,-159.725170752004,-21.2499472666861,-159.736113448631,-21.2675117236007
Gulf Shores,-87.6362476158461,30.2517331136509,-87.7933782720178,30.2293333252075
Cuba - Varadero Beach,-81.1340783662375,23.0477579499997,-81.2590331623981,23.137987568325
Biloxi Beach,-88.8946497962091,30.3923401881362,-88.9525975829285,30.3899150254124
Thames River - Greenwich Peninsula,-0.0214814767851789,51.4846613605961,-0.0215790977196784,51.4845549763775
Great Lakes - Lake Michigan East,-86.3413791353988,43.2255703937652,-86.2607832918754,43.088842501618
Sardinia Costa Smeralda,9.54138137379547,41.1354502002428,9.53020377679527,41.145191386018
Hurghada,33.8056590131183,27.2698251688057,33.8483437667282,27.2483797648086
Susquehanna River - Harrisburg,-76.8297517170172,40.2149543307168,-76.9217496856902,40.2869573183455
Thames River - Woolwich Arsenal,0.100556893956012,51.5093775627412,0.0259744999983918,51.4951579827187
Kamchatka East Coast,162.607682091833,56.2582844577083,162.485338655672,56.2096964595044
Seine River - Paris,2.36089641659111,48.8515163930019,2.30715609214914,48.8669306144914
Ponce South Coast,-66.5855028851164,17.9648898990105,-66.6435978085626,17.9798521737657
Tasmania - Hobart,147.272535964276,-42.7896367974173,147.409473688659,-42.9282947861798
Hokkaido East Coast,144.356922911964,42.9945682177654,144.142547339803,42.9740010752749
Essaouira Coast,-9.7410733391431,31.5391388124996,-9.77588740490899,31.509181768107
Patagonia - Puerto Natales,-72.5345770304034,-51.6952095107471,-72.5030259443729,-51.7731757073448
Cinque Terre Coast,9.80890391815586,44.1121724791756,9.85439527363263,44.0468127540133
Padre Island National Seashore,-97.3638906380903,26.9058361293034,-97.3694355071699,27.1298978584791
Chesapeake Bay - Hampton Roads,-76.3149428378836,37.0152584166078,-76.3828870082958,36.991683317279
Rio São Francisco - Petrolina,-40.4614142421997,-9.40894847519438,-40.5272498004267,-9.40733050364418
Puget Sound Tacoma Narrows,-122.504780982417,47.3024910173669,-122.428558556759,47.2571381884166
Rhine Gorge Loreley,7.69482496063463,50.1687085797479,7.73816865555241,50.1336794777035
Costa del Sol Malaga,-4.41433811094513,36.7168231760634,-4.44655301932996,36.6750247350164
Seaside Beach,-123.933951463501,46.0543073115539,-123.939917412689,45.977110509
Antarctic Peninsula - Palmer Station,-64.0356410196883,-64.7712802701412,-64.0566576874444,-64.7739486944202
Waikiki Beach,-157.870087760334,21.2950155593079,-157.823717816446,21.2692728565418
Nile River - Cairo,31.220559046637,29.9967478874591,31.2308092447595,30.0963763315613
Bahamas - Exuma Cays,-75.8099351005707,23.5317264590275,-75.9096255988824,23.6208051360578
Persian Gulf Doha Bay,51.5768698428653,25.2944999767328,51.5206401845936,25.3101212357145
Dalmatian Coast Korcula,17.1433309877576,42.9529175071,17.1303962139364,42.9630983065833
Gulf of Thailand Pattaya Bay,100.907342074785,12.8305041471795,100.855999564547,12.9087684466046
Rh�ne River Avignon,4.85154202763575,43.9662763088614,4.77266431256015,43.9376022811745
Cape Cod Provincetown,-70.164965514719,42.0602510119821,-70.1940175048263,42.0395479893891
Poland - Hel Peninsula,18.7600678918543,54.6673449438461,18.6575659106298,54.7134436378351
Sierra Leone - Freetown Peninsula,-13.2091363542472,8.49466109133612,-13.2964460775402,8.49976613844939
Chesapeake Bay - Norfolk Entrance,-76.0922109137277,36.9093002524477,-76.1710105320563,36.9329008703361
Long Island Sound - Bridgeport,-73.1819112091706,41.1711441589868,-73.1922199798538,41.192127776839
South Georgia Island,-36.5106364504117,-54.2833473461906,-36.4880664903552,-54.2849430038471
Bay of Bengal - Andaman Islands,92.7561866166224,11.6670096429925,92.7210430802025,11.6863687830352
Myrtle Beach,-78.7958422189004,33.7529542435211,-78.9179855321472,33.6539395232485
Kuril Islands - Iturup,147.886260604728,45.26114549745,147.847822361769,45.2067373382783
Orkney Islands - Hoy,-3.14874218293525,58.8077203567038,-3.21431904568572,58.8020825669099
Albufeira,-8.23248810108967,37.0821340326133,-8.25474567415556,37.0851712623779
Pearl River Delta - Zhuhai,113.584192235059,22.2415124587187,113.581885940482,22.3131589894377
Miami Beach North,-80.110636,25.886178,-80.1222569043272,25.7781755926916
Lake Baikal West Shore,103.698736811774,51.6801543198703,103.736808976229,51.6523019860273
Faroe Islands - Streymoy,-6.75412734636161,62.0474067475154,-6.75412734636161,61.988228716593
Patagonia - Punta Arenas,-70.8511235391326,-53.131178271748,-70.9276583517808,-53.1991606051265
Great Lakes - Lake Erie South,-81.5933311715474,41.568178589779,-81.7439017009207,41.4903037737093
Benin - Cotonou Coast,2.42767816098599,6.33796005426792,2.33290043620378,6.34756536839403
Patagonia - Tierra del Fuego,-68.2476122643835,-54.794884358138,-68.317265,-54.813763
Mackenzie River - Inuvik,-133.685331015967,68.3255962992049,-133.778109952116,68.3804483337049
Tybee Island,-80.8343625731356,32.0222347752177,-80.8451399243045,31.9879296423662
Zambezi River - Victoria Falls,25.8663131456017,-17.9269631348851,25.8368804338501,-17.9212160047312
Prince William Sound,-146.302953945253,61.1267354307083,-146.404792104123,61.1216817693448
Zanzibar Paje,39.5345130476803,-6.2191776629628,39.5478383052395,-6.31539033094154
North Shore Oahu,-158.012638729937,21.7047409149919,-158.064573067092,21.655936155023
York River - Yorktown,-76.467621979442,37.2179634796542,-76.537591,37.257566
Long Island - Montauk,-71.9090318442213,41.0587646779967,-71.9355847384054,41.0746624576436
Colombo Mount Lavinia,79.8586795871834,6.86252501152681,79.8657082944674,6.8131893928067
Aral Sea - North Shore,61.070589,46.457648,60.979379,46.512339
Ivory Coast - Abidjan Coast,-3.77210841356349,5.19933102290906,-4.00076104739495,5.24857368904043
Chesapeake Bay - Cove Point,-76.4073264092477,38.3352298191551,-76.3801487410828,38.3864239990044
San Francisco Bay East Shore,-122.236216029513,37.7476274700573,-122.314937551094,37.7759046020515
Falkland Islands - West Falkland,-59.506985224591,-51.5936086299989,-59.521331141536,-51.6187550024869
Rappahannock River - Windmill Point,-76.2822788731997,37.6127420814084,-76.3443853117287,37.6229799754393
Cape Canaveral Coast,-80.5542881120523,28.5446402387891,-80.5261732829162,28.4760142049043
Marina Beach Chennai,80.2922507651462,13.0712038635577,80.2804386320717,13.0261263558555
Barbados - Carlisle Bay,-59.6113956950861,13.0805237985412,-59.6363870884711,13.1271168062565
Thames River - Tower Bridge East,-0.0298730638343824,51.5067739150171,-0.075,51.505
Crete Chania,24.0346652792922,35.5192207982801,23.9921025518501,35.5160425075179
Potomac River - Quantico,-77.3101638598802,38.4884591932009,-77.2814242567633,38.5262269765024
Mar del Plata,-57.5190383550952,-37.8897525928122,-57.5257097863469,-38.0139354610603
Phuket Karon,98.2894437623028,7.85788479723525,98.2938641602432,7.82959782821401
Ganges River - Varanasi,83.0158931416075,25.2744409175933,83.0213599139394,25.3166736219258
Bay of Bengal - Sundarbans,88.2681312674002,21.5551535263318,88.2361116008843,21.573765050555
Poland - Gdansk Coast,18.7841436548252,54.3628705832368,18.6633406910001,54.4129906270001
Puerto Rico - Rincon,-67.2369062829999,18.2998618080001,-67.2708421809999,18.361826454
Murray River - Albury,146.933815855977,-36.1104468163541,146.873412902755,-36.0756591053492
Columbia River Gorge West,-121.822879230745,45.7112634043501,-121.903475074269,45.6719858716713
Atchafalaya Bay Coast,-91.2104526527988,29.6877870130415,-91.2234167129004,29.7168885352507
Snake River - Lewiston,-117.060031933224,46.3485962231954,-117.03019897564,46.4267065891092
Lake Como West Shore,9.23937922699558,46.0362918180729,9.23611549827042,46.0024889759567
Rhine River - Cologne,6.98863512046523,50.8948309355955,6.96266795188836,50.9521825479459
Long Island - East Hampton,-72.0893572344302,40.9793360521846,-72.2277446711779,40.9288479801487
Gulf of Aden - Socotra,54.0348147874242,12.6607583757182,54.0049922960174,12.6488422296242
Hudson River - West Point,-73.9637182252097,41.3434569110162,-73.9468493277281,41.3994851433787
Yukon River - Dawson City,-139.450693246309,64.044176902894,-139.428409640994,64.0747409489573
Hardangerfjord South,6.53907771341389,60.1039859403113,6.55546579807639,60.0498093459911
Caspian Sea - Aktau,51.219289,43.608429,51.130685,43.661559
Kuril Islands - Kunashir,145.881699370435,44.0776524310497,145.865555308392,44.0210957393464
Svalbard West Coast,15.3336112242011,78.2384544204508,15.7100375476337,78.2241982560108
Seto Inland Sea Hiroshima,132.45211082192,34.4237019884857,132.405037193642,34.3595844026642
Mekong River - Vientiane,102.615942566237,17.9531382447917,102.535991020882,17.9740844669618
Labrador Coast North,-56.93287,54.553707,-57.017085,54.486284
Murray River - Mildura,142.24039656711,-34.2217527624582,142.121787131693,-34.1541634220813
Great Lakes - Lake Superior North,-89.2083107398034,48.4382014438955,-89.2104974487362,48.3552353532918
Thames River - Richmond Bend,-0.302628242817382,51.4530034846003,-0.320395252896408,51.4650164420871
Tahiti Papeete,-149.528160785522,-17.5209775814975,-149.592053687152,-17.5447610247192
Outer Banks Corolla,-75.8275979454091,36.4008966174756,-75.7826013741586,36.2602914832787
Topsail Beach,-77.341937097856,34.5240834933255,-77.6541860316849,34.3397551999475
Wecoma Beach,-124.010659339089,45.0245356715784,-124.028726144212,44.9284174191878
Espinho,-8.64575699057395,41.0236330586565,-8.65816513597938,40.9535412004281
Eagle Beach - Aruba,-70.0550662228057,12.5549900931806,-70.0650881864024,12.5404825752325
Salisbury Beach,-70.8112372004921,42.8219537398424,-70.8101861299919,42.8919913891821
Chautauqua Lake,-79.489632939037,42.24734069164,-79.2956661669519,42.1081900232903
